model,n_samples,split,strategy,metric,score,similar
yolo11n,256,test_a03,bo_exploration,precision,0.8433,True
yolo11n,256,test_a03,bo_exploitation,precision,0.8247,True
yolo11n,256,test_a03,grid_search,precision,0.8462,True
yolo11n,256,test_b01,baseline,precision,0.7623,False
yolo11n,256,test_b01,bo_exploration,precision,0.7604,False
yolo11n,256,test_b01,bo_exploitation,precision,0.6999,False
yolo11n,256,test_b01,grid_search,precision,0.7744,False
yolo11n,256,test_b02,baseline,precision,0.7625,False
yolo11n,256,test_b02,bo_exploration,precision,0.6858,False
yolo11n,256,test_b02,bo_exploitation,precision,0.6861,False
yolo11n,256,test_b02,grid_search,precision,0.6858,False
yolo11n,256,test_b03,baseline,precision,0.6,False
yolo11n,256,test_b03,bo_exploration,precision,0.3316,False
yolo11n,256,test_b03,bo_exploitation,precision,0.4393,False
yolo11n,256,test_b03,grid_search,precision,0.1992,False
yolo11n,1024,test_a01,baseline,precision,0.946,True
yolo11n,1024,test_a01,bo_exploration,precision,0.9229,True
yolo11n,1024,test_a01,bo_exploitation,precision,0.9229,True
yolo11n,1024,test_a01,grid_search,precision,0.8516,True
yolo11n,1024,test_a02,baseline,precision,0.8168,True
yolo11n,1024,test_a02,bo_exploration,precision,0.7475,True
yolo11n,1024,test_a02,bo_exploitation,precision,0.7214,True
rtdetr-l,64,test_a01,baseline,precision,0.889,True
rtdetr-l,64,test_a01,bo_exploration,precision,0.7756,True
rtdetr-l,64,test_a01,bo_exploitation,precision,0.7824,True
rtdetr-l,64,test_a01,grid_search,precision,0.7889,True
rtdetr-l,64,test_a02,baseline,precision,0.7684,True
rtdetr-l,64,test_a02,bo_exploration,precision,0.4763,True
rtdetr-l,64,test_a02,bo_exploitation,precision,0.4786,True
rtdetr-l,64,test_a02,grid_search,precision,0.4221,True
rtdetr-l,64,test_a03,baseline,precision,0.8677,True
rtdetr-l,64,test_a03,bo_exploration,precision,0.7713,True
rtdetr-l,64,test_a03,bo_exploitation,precision,0.7549,True
rtdetr-l,64,test_a03,grid_search,precision,0.7186,True
rtdetr-l,64,test_b01,baseline,precision,0.801,False
rtdetr-l,64,test_b01,bo_exploration,precision,0.6248,False
rtdetr-l,64,test_b01,bo_exploitation,precision,0.6281,False
rtdetr-l,64,test_b01,grid_search,precision,0.5682,False
rtdetr-l,64,test_b02,baseline,precision,0.3503,False
rtdetr-l,64,test_b02,bo_exploration,precision,0.304,False
rtdetr-l,64,test_b02,bo_exploitation,precision,0.2928,False
rtdetr-l,64,test_b02,grid_search,precision,0.3149,False
rtdetr-l,64,test_b03,baseline,precision,0.2922,False
rtdetr-l,64,test_b03,bo_exploration,precision,0.5909,False
rtdetr-l,64,test_b03,bo_exploitation,precision,0.3471,False
rtdetr-l,64,test_b03,grid_search,precision,0.1097,False
rtdetr-l,256,test_a01,baseline,precision,0.9173,True
rtdetr-l,256,test_a01,bo_exploration,precision,0.9039,True
rtdetr-l,256,test_a01,bo_exploitation,precision,0.8954,True
rtdetr-l,256,test_a01,grid_search,precision,0.9083,True
rtdetr-l,256,test_a02,baseline,precision,0.8678,True
rtdetr-l,256,test_a02,bo_exploration,precision,0.8148,True
rtdetr-l,256,test_a02,bo_exploitation,precision,0.7876,True
rtdetr-l,256,test_a02,grid_search,precision,0.8148,True
rtdetr-l,256,test_a03,baseline,precision,0.8809,True
rtdetr-l,256,test_a03,bo_exploration,precision,0.891,True
rtdetr-l,256,test_a03,bo_exploitation,precision,0.841,True
rtdetr-l,256,test_a03,grid_search,precision,0.8267,True
rtdetr-l,256,test_b01,baseline,precision,0.8172,False
rtdetr-l,256,test_b01,bo_exploration,precision,0.811,False
rtdetr-l,256,test_b01,bo_exploitation,precision,0.8449,False
rtdetr-l,256,test_b01,grid_search,precision,0.7885,False
rtdetr-l,256,test_b02,baseline,precision,0.6604,False
rtdetr-l,256,test_b02,bo_exploration,precision,0.6904,False
rtdetr-l,256,test_b02,bo_exploitation,precision,0.6803,False
rtdetr-l,256,test_b02,grid_search,precision,0.6904,False
rtdetr-l,256,test_b03,baseline,precision,0.4737,False
rtdetr-l,256,test_b03,bo_exploration,precision,0.3891,False
rtdetr-l,256,test_b03,bo_exploitation,precision,0.5,False
rtdetr-l,256,test_b03,grid_search,precision,0.3951,False
rtdetr-l,1024,test_a01,baseline,precision,0.9424,True
rtdetr-l,1024,test_a01,bo_exploration,precision,0.9255,True
rtdetr-l,1024,test_a01,bo_exploitation,precision,0.9216,True
rtdetr-l,1024,test_a01,grid_search,precision,0.8966,True
rtdetr-l,1024,test_a02,baseline,precision,0.8284,True
rtdetr-l,1024,test_a02,bo_exploration,precision,0.7488,True
rtdetr-l,1024,test_a02,bo_exploitation,precision,0.679,True
rtdetr-l,1024,test_a02,grid_search,precision,0.7416,True
rtdetr-l,1024,test_a03,baseline,precision,0.9207,True
rtdetr-l,1024,test_a03,bo_exploration,precision,0.8915,True
rtdetr-l,1024,test_a03,bo_exploitation,precision,0.8761,True
rtdetr-l,1024,test_a03,grid_search,precision,0.8761,True
rtdetr-l,1024,test_b01,baseline,precision,0.8444,False
rtdetr-l,1024,test_b01,bo_exploration,precision,0.8579,False
rtdetr-l,1024,test_b01,bo_exploitation,precision,0.8211,False
rtdetr-l,1024,test_b01,grid_search,precision,0.8398,False
rtdetr-l,1024,test_b02,baseline,precision,0.8685,False
rtdetr-l,1024,test_b02,bo_exploration,precision,0.8468,False
rtdetr-l,1024,test_b02,bo_exploitation,precision,0.822,False
rtdetr-l,1024,test_b02,grid_search,precision,0.8386,False
rtdetr-l,1024,test_b03,baseline,precision,0.8672,False
rtdetr-l,1024,test_b03,bo_exploration,precision,0.8731,False
rtdetr-l,1024,test_b03,bo_exploitation,precision,0.75,False
rtdetr-l,1024,test_b03,grid_search,precision,0.493,False
rtdetr-l,64,test_a01,baseline,precision,0.8834,True
rtdetr-l,64,test_a01,bo_exploration,precision,0.8692,True
rtdetr-l,64,test_a01,bo_exploitation,precision,0.8728,True
rtdetr-l,64,test_a01,grid_search,precision,0.8595,True
rtdetr-l,64,test_a02,baseline,precision,0.8533,True
rtdetr-l,64,test_a02,bo_exploration,precision,0.712,True
rtdetr-l,64,test_a02,bo_exploitation,precision,0.7147,True
rtdetr-l,64,test_a02,grid_search,precision,0.6697,True
rtdetr-l,64,test_a03,baseline,precision,0.8076,True
rtdetr-l,64,test_a03,bo_exploration,precision,0.8235,True
rtdetr-l,64,test_a03,bo_exploitation,precision,0.8041,True
rtdetr-l,64,test_a03,grid_search,precision,0.8185,True
rtdetr-l,64,test_b01,baseline,precision,0.6361,False
rtdetr-l,64,test_b01,bo_exploration,precision,0.725,False
rtdetr-l,64,test_b01,bo_exploitation,precision,0.7278,False
rtdetr-l,64,test_b01,grid_search,precision,0.548,False
rtdetr-l,64,test_b02,baseline,precision,0.714,False
rtdetr-l,64,test_b02,bo_exploration,precision,0.611,False
rtdetr-l,64,test_b02,bo_exploitation,precision,0.7406,False
rtdetr-l,64,test_b02,grid_search,precision,0.7527,False
rtdetr-l,64,test_b03,baseline,precision,0.3946,False
rtdetr-l,64,test_b03,bo_exploration,precision,0.3846,False
rtdetr-l,64,test_b03,bo_exploitation,precision,0.379,False
rtdetr-l,64,test_b03,grid_search,precision,0.3988,False
rtdetr-l,256,test_a01,baseline,precision,0.9245,True
rtdetr-l,256,test_a01,bo_exploration,precision,0.9173,True
rtdetr-l,256,test_a01,bo_exploitation,precision,0.9167,True
rtdetr-l,256,test_a01,grid_search,precision,0.9173,True
rtdetr-l,256,test_a02,baseline,precision,0.8737,True
rtdetr-l,256,test_a02,bo_exploration,precision,0.8945,True
rtdetr-l,256,test_a02,bo_exploitation,precision,0.7853,True
rtdetr-l,256,test_a02,grid_search,precision,0.8696,True
rtdetr-l,256,test_a03,baseline,precision,0.861,True
rtdetr-l,256,test_a03,bo_exploration,precision,0.9073,True
rtdetr-l,256,test_a03,bo_exploitation,precision,0.9172,True
rtdetr-l,256,test_a03,grid_search,precision,0.8993,True
rtdetr-l,256,test_b01,baseline,precision,0.8522,False
rtdetr-l,256,test_b01,bo_exploration,precision,0.7412,False
rtdetr-l,256,test_b01,bo_exploitation,precision,0.7904,False
rtdetr-l,256,test_b01,grid_search,precision,0.7329,False
rtdetr-l,256,test_b02,baseline,precision,0.5891,False
rtdetr-l,256,test_b02,bo_exploration,precision,0.5673,False
rtdetr-l,256,test_b02,bo_exploitation,precision,0.509,False
rtdetr-l,256,test_b02,grid_search,precision,0.5353,False
rtdetr-l,256,test_b03,baseline,precision,0.4712,False
rtdetr-l,256,test_b03,bo_exploration,precision,0.5317,False
rtdetr-l,256,test_b03,bo_exploitation,precision,0.6613,False
rtdetr-l,256,test_b03,grid_search,precision,0.5528,False
rtdetr-l,1024,test_a01,baseline,precision,0.943,True
rtdetr-l,1024,test_a01,bo_exploration,precision,0.9334,True
rtdetr-l,1024,test_a01,bo_exploitation,precision,0.9367,True
rtdetr-l,1024,test_a01,grid_search,precision,0.8944,True
rtdetr-l,1024,test_a02,baseline,precision,0.8893,True
rtdetr-l,1024,test_a02,bo_exploration,precision,0.769,True
rtdetr-l,1024,test_a02,bo_exploitation,precision,0.7431,True
rtdetr-l,1024,test_a02,grid_search,precision,0.7307,True
rtdetr-l,1024,test_a03,baseline,precision,0.8827,True
rtdetr-l,1024,test_a03,bo_exploration,precision,0.9257,True
rtdetr-l,1024,test_a03,bo_exploitation,precision,0.8798,True
rtdetr-l,1024,test_a03,grid_search,precision,0.9028,True
rtdetr-l,1024,test_b01,baseline,precision,0.87,False
rtdetr-l,1024,test_b01,bo_exploration,precision,0.7918,False
rtdetr-l,1024,test_b01,bo_exploitation,precision,0.8247,False
rtdetr-l,1024,test_b01,grid_search,precision,0.7539,False
rtdetr-l,1024,test_b02,baseline,precision,0.791,False
rtdetr-l,1024,test_b02,bo_exploration,precision,0.7764,False
rtdetr-l,1024,test_b02,bo_exploitation,precision,0.7662,False
rtdetr-l,1024,test_b02,grid_search,precision,0.7645,False
rtdetr-l,1024,test_b03,baseline,precision,0.8857,False
rtdetr-l,1024,test_b03,bo_exploration,precision,0.2843,False
rtdetr-l,1024,test_b03,bo_exploitation,precision,0.3422,False
rtdetr-l,1024,test_b03,grid_search,precision,0.2082,False
rtdetr-l,64,test_a01,baseline,precision,0.896,True
rtdetr-l,64,test_a01,bo_exploration,precision,0.822,True
rtdetr-l,64,test_a01,bo_exploitation,precision,0.8173,True
rtdetr-l,64,test_a01,grid_search,precision,0.7981,True
rtdetr-l,64,test_a02,baseline,precision,0.7244,True
rtdetr-l,64,test_a02,bo_exploration,precision,0.5412,True
rtdetr-l,64,test_a02,bo_exploitation,precision,0.5422,True
rtdetr-l,64,test_a02,grid_search,precision,0.4848,True
rtdetr-l,64,test_a03,baseline,precision,0.8562,True
rtdetr-l,64,test_a03,bo_exploration,precision,0.8367,True
rtdetr-l,64,test_a03,bo_exploitation,precision,0.8056,True
rtdetr-l,64,test_a03,grid_search,precision,0.8213,True
rtdetr-l,64,test_b01,baseline,precision,0.4691,False
rtdetr-l,64,test_b01,bo_exploration,precision,0.5754,False
rtdetr-l,64,test_b01,bo_exploitation,precision,0.5704,False
rtdetr-l,64,test_b01,grid_search,precision,0.4876,False
rtdetr-l,64,test_b02,baseline,precision,0.6501,False
rtdetr-l,64,test_b02,bo_exploration,precision,0.7338,False
rtdetr-l,64,test_b02,bo_exploitation,precision,0.749,False
rtdetr-l,64,test_b02,grid_search,precision,0.7491,False
rtdetr-l,64,test_b03,baseline,precision,0.1494,False
rtdetr-l,64,test_b03,bo_exploration,precision,0.25,False
rtdetr-l,64,test_b03,bo_exploitation,precision,0.4804,False
rtdetr-l,64,test_b03,grid_search,precision,0.25,False
rtdetr-l,256,test_a01,baseline,precision,0.9224,True
rtdetr-l,256,test_a01,bo_exploration,precision,0.9055,True
rtdetr-l,256,test_a01,bo_exploitation,precision,0.9066,True
rtdetr-l,256,test_a01,grid_search,precision,0.925,True
rtdetr-l,256,test_a02,baseline,precision,0.8317,True
rtdetr-l,256,test_a02,bo_exploration,precision,0.656,True
rtdetr-l,256,test_a02,bo_exploitation,precision,0.6989,True
rtdetr-l,256,test_a02,grid_search,precision,0.6622,True
rtdetr-l,256,test_a03,baseline,precision,0.8683,True
rtdetr-l,256,test_a03,bo_exploration,precision,0.8532,True
rtdetr-l,256,test_a03,bo_exploitation,precision,0.8403,True
rtdetr-l,256,test_a03,grid_search,precision,0.8259,True
rtdetr-l,256,test_b01,baseline,precision,0.8332,False
rtdetr-l,256,test_b01,bo_exploration,precision,0.7919,False
rtdetr-l,256,test_b01,bo_exploitation,precision,0.8645,False
rtdetr-l,256,test_b01,grid_search,precision,0.7883,False
rtdetr-l,256,test_b02,baseline,precision,0.7105,False
rtdetr-l,256,test_b02,bo_exploration,precision,0.7889,False
rtdetr-l,256,test_b02,bo_exploitation,precision,0.7846,False
rtdetr-l,256,test_b02,grid_search,precision,0.7035,False
rtdetr-l,256,test_b03,baseline,precision,0.5714,False
rtdetr-l,256,test_b03,bo_exploration,precision,0.8189,False
rtdetr-l,256,test_b03,bo_exploitation,precision,0.4732,False
rtdetr-l,256,test_b03,grid_search,precision,0.3756,False
rtdetr-l,1024,test_a01,baseline,precision,0.9481,True
rtdetr-l,1024,test_a01,bo_exploration,precision,0.8974,True
rtdetr-l,1024,test_a01,bo_exploitation,precision,0.886,True
rtdetr-l,1024,test_a01,grid_search,precision,0.9367,True
rtdetr-l,1024,test_a02,baseline,precision,0.8692,True
rtdetr-l,1024,test_a02,bo_exploration,precision,0.7311,True
rtdetr-l,1024,test_a02,bo_exploitation,precision,0.7399,True
rtdetr-l,1024,test_a02,grid_search,precision,0.6655,True
rtdetr-l,1024,test_a03,baseline,precision,0.8921,True
rtdetr-l,1024,test_a03,bo_exploration,precision,0.9018,True
rtdetr-l,1024,test_a03,bo_exploitation,precision,0.9036,True
rtdetr-l,1024,test_a03,grid_search,precision,0.8973,True
rtdetr-l,1024,test_b01,baseline,precision,0.8766,False
rtdetr-l,1024,test_b01,bo_exploration,precision,0.9142,False
rtdetr-l,1024,test_b01,bo_exploitation,precision,0.8993,False
rtdetr-l,1024,test_b01,grid_search,precision,0.7156,False
rtdetr-l,1024,test_b02,baseline,precision,0.7224,False
rtdetr-l,1024,test_b02,bo_exploration,precision,0.7414,False
rtdetr-l,1024,test_b02,bo_exploitation,precision,0.6331,False
rtdetr-l,1024,test_b02,grid_search,precision,0.6148,False
rtdetr-l,1024,test_b03,baseline,precision,0.9,False
rtdetr-l,1024,test_b03,bo_exploration,precision,0.8065,False
rtdetr-l,1024,test_b03,bo_exploitation,precision,0.8308,False
rtdetr-l,1024,test_b03,grid_search,precision,0.3728,False
rtdetr-l,64,test_a01,baseline,precision,0.847,True
rtdetr-l,64,test_a01,bo_exploration,precision,0.7922,True
rtdetr-l,64,test_a01,bo_exploitation,precision,0.8007,True
rtdetr-l,64,test_a01,grid_search,precision,0.7537,True
rtdetr-l,64,test_a02,baseline,precision,0.758,True
rtdetr-l,64,test_a02,bo_exploration,precision,0.5006,True
rtdetr-l,64,test_a02,bo_exploitation,precision,0.5206,True
rtdetr-l,64,test_a02,grid_search,precision,0.5617,True
rtdetr-l,64,test_a03,baseline,precision,0.7918,True
rtdetr-l,64,test_a03,bo_exploration,precision,0.7968,True
rtdetr-l,64,test_a03,bo_exploitation,precision,0.7955,True
rtdetr-l,64,test_a03,grid_search,precision,0.712,True
rtdetr-l,64,test_b01,baseline,precision,0.6512,False
rtdetr-l,64,test_b01,bo_exploration,precision,0.7906,False
rtdetr-l,64,test_b01,bo_exploitation,precision,0.6232,False
rtdetr-l,64,test_b01,grid_search,precision,0.5582,False
rtdetr-l,64,test_b02,baseline,precision,0.7576,False
rtdetr-l,64,test_b02,bo_exploration,precision,0.7598,False
rtdetr-l,64,test_b02,bo_exploitation,precision,0.7925,False
rtdetr-l,64,test_b02,grid_search,precision,0.8268,False
rtdetr-l,64,test_b03,baseline,precision,0.7647,False
rtdetr-l,64,test_b03,bo_exploration,precision,0.3216,False
rtdetr-l,64,test_b03,bo_exploitation,precision,0.3433,False
rtdetr-l,64,test_b03,grid_search,precision,0.1928,False
rtdetr-l,256,test_a01,baseline,precision,0.9123,True
rtdetr-l,256,test_a01,bo_exploration,precision,0.8503,True
rtdetr-l,256,test_a01,bo_exploitation,precision,0.8503,True
rtdetr-l,256,test_a01,grid_search,precision,0.8136,True
rtdetr-l,256,test_a02,baseline,precision,0.8567,True
rtdetr-l,256,test_a02,bo_exploration,precision,0.5895,True
rtdetr-l,256,test_a02,bo_exploitation,precision,0.7554,True
rtdetr-l,256,test_a02,grid_search,precision,0.4573,True
rtdetr-l,256,test_a03,baseline,precision,0.8434,True
rtdetr-l,256,test_a03,bo_exploration,precision,0.8166,True
rtdetr-l,256,test_a03,bo_exploitation,precision,0.8174,True
rtdetr-l,256,test_a03,grid_search,precision,0.7309,True
rtdetr-l,256,test_b01,baseline,precision,0.7568,False
rtdetr-l,256,test_b01,bo_exploration,precision,0.6815,False
rtdetr-l,256,test_b01,bo_exploitation,precision,0.7126,False
rtdetr-l,256,test_b01,grid_search,precision,0.433,False
rtdetr-l,256,test_b02,baseline,precision,0.4658,False
rtdetr-l,256,test_b02,bo_exploration,precision,0.3528,False
rtdetr-l,256,test_b02,bo_exploitation,precision,0.3528,False
rtdetr-l,256,test_b02,grid_search,precision,0.3275,False
rtdetr-l,256,test_b03,baseline,precision,0.8624,False
rtdetr-l,256,test_b03,bo_exploration,precision,0.5266,False
rtdetr-l,256,test_b03,bo_exploitation,precision,0.5535,False
rtdetr-l,256,test_b03,grid_search,precision,0.1818,False
rtdetr-l,1024,test_a01,baseline,precision,0.9525,True
rtdetr-l,1024,test_a01,bo_exploration,precision,0.9251,True
rtdetr-l,1024,test_a01,bo_exploitation,precision,0.9153,True
rtdetr-l,1024,test_a01,grid_search,precision,0.9251,True
rtdetr-l,1024,test_a02,baseline,precision,0.8836,True
rtdetr-l,1024,test_a02,bo_exploration,precision,0.7848,True
rtdetr-l,1024,test_a02,bo_exploitation,precision,0.7685,True
rtdetr-l,1024,test_a02,grid_search,precision,0.753,True
rtdetr-l,1024,test_a03,baseline,precision,0.8955,True
rtdetr-l,1024,test_a03,bo_exploration,precision,0.8978,True
rtdetr-l,1024,test_a03,bo_exploitation,precision,0.8746,True
rtdetr-l,1024,test_a03,grid_search,precision,0.8991,True
rtdetr-l,1024,test_b01,baseline,precision,0.8612,False
rtdetr-l,1024,test_b01,bo_exploration,precision,0.8093,False
rtdetr-l,1024,test_b01,bo_exploitation,precision,0.8279,False
rtdetr-l,1024,test_b01,grid_search,precision,0.8056,False
rtdetr-l,1024,test_b02,baseline,precision,0.8628,False
rtdetr-l,1024,test_b02,bo_exploration,precision,0.8433,False
rtdetr-l,1024,test_b02,bo_exploitation,precision,0.8347,False
rtdetr-l,1024,test_b02,grid_search,precision,0.8322,False
rtdetr-l,1024,test_b03,baseline,precision,0.879,False
rtdetr-l,1024,test_b03,bo_exploration,precision,0.8156,False
rtdetr-l,1024,test_b03,bo_exploitation,precision,0.8163,False
rtdetr-l,1024,test_b03,grid_search,precision,0.4561,False
rtdetr-l,64,test_a01,baseline,precision,0.8844,True
rtdetr-l,64,test_a01,bo_exploration,precision,0.8633,True
rtdetr-l,64,test_a01,bo_exploitation,precision,0.8477,True
rtdetr-l,64,test_a01,grid_search,precision,0.8972,True
rtdetr-l,64,test_a02,baseline,precision,0.8021,True
rtdetr-l,64,test_a02,bo_exploration,precision,0.7996,True
